"","사고년도","사고유형구분","시도시군구명","사고지역위치명","발생건수","사상자수","사망자수","중상자수","경상자수","부상자수","위도","경도","시도"
"1066",2012,"자전거","경기도 안양시 동안구2","경기도 안양시 동안구 관양동(봉천동 3거리 부근)",4,4,0,2,2,0,37.4033691,126.95636311,"경기"
"1067",2012,"자전거","경기도 안양시 동안구3","경기도 안양시 동안구 비산동(평촌정보산업고등학교 부근)",4,4,0,2,2,0,37.40073462,126.96020016,"경기"
"1068",2012,"자전거","경기도 안양시 동안구4","경기도 안양시 동안구 비산동(구두수선 부근)",4,4,0,2,2,0,37.39902112,126.94319395,"경기"
"1069",2012,"자전거","경기도 안양시 동안구5","경기도 안양시 동안구 평촌동(무궁화건영아파트 부근)",4,4,0,4,0,0,37.37868855,126.95615276,"경기"
"1070",2012,"자전거","경기도 부천시 원미구1","경기도 부천시 원미구 상동(한아름사거리 부근)",4,4,0,2,2,0,37.49345361,126.74996414,"경기"
"1071",2012,"자전거","경기도 부천시 원미구2","경기도 부천시 원미구 심곡동(전화국사거리 부근)",5,5,0,3,2,0,37.48696005,126.77676251,"경기"
"1072",2012,"자전거","경기도 부천시 원미구3","경기도 부천시 원미구 심곡동(경정빌딩 부근)",5,5,0,3,2,0,37.49344676,126.77979952,"경기"
"1073",2012,"자전거","경기도 부천시 원미구4","경기도 부천시 원미구 도당동(KTF대리점(매직정보통신) 부근)",5,5,0,3,2,0,37.50593455,126.7805369,"경기"
"1074",2012,"자전거","경기도 부천시 원미구5","경기도 부천시 원미구 중동(중동고가차도 부근)",6,7,0,4,2,1,37.48817814,126.76388265,"경기"
"1075",2012,"자전거","경기도 부천시 원미구6","경기도 부천시 원미구 상동(송내초교 부근)",6,7,1,5,0,1,37.49100712,126.75966837,"경기"
"1076",2012,"자전거","경기도 부천시 원미구7","경기도 부천시 원미구 심곡동(경기원룸 부근)",7,7,0,3,4,0,37.4870475,126.78043237,"경기"
"1077",2012,"자전거","경기도 부천시 원미구8","경기도 부천시 원미구 중동(신시청A 부근)",7,7,2,3,2,0,37.5037587,126.77059304,"경기"
"1078",2012,"자전거","경기도 부천시 원미구9","경기도 부천시 원미구 중동(복사골아파트 부근)",8,8,0,1,7,0,37.49645534,126.76782997,"경기"
"1079",2012,"자전거","경기도 부천시 원미구10","경기도 부천시 원미구 상동(상동지하차도 부근)",8,8,0,3,5,0,37.50503407,126.75200682,"경기"
"1080",2012,"자전거","경기도 부천시 원미구11","경기도 부천시 원미구 중동(미리내마을(삼섬아파트) 부근)",9,9,0,4,5,0,37.50073164,126.77046486,"경기"
"1081",2012,"자전거","경기도 광명시1","경기도 광명시 하안동(금당사거리 부근)",5,5,0,1,4,0,37.45871938,126.88264339,"경기"
"1082",2012,"자전거","경기도 평택시1","경기도 평택시 이충동(반지마을주공3단지 부근)",4,4,0,2,2,0,37.05729749,127.06732807,"경기"
"1083",2012,"자전거","경기도 안산시 상록구1","경기도 안산시 상록구 월피동(월피한양아파트 부근)",4,4,0,3,1,0,37.33204143,126.84862203,"경기"
"1084",2012,"자전거","경기도 안산시 단원구1","경기도 안산시 단원구 초지동(화정교 부근)",4,4,0,1,3,0,37.31786431,126.82125891,"경기"
"1085",2012,"자전거","경기도 안산시 단원구2","경기도 안산시 단원구 고잔동(하이마트사거리 부근)",7,7,0,3,4,0,37.31579045,126.82986056,"경기"
"1086",2012,"자전거","경기도 고양시 덕양구1","경기도 고양시 덕양구 화정동(화정역앞 부근)",6,7,0,1,4,2,37.63076836,126.83105528,"경기"
"1087",2012,"자전거","경기도 고양시 덕양구2","경기도 고양시 덕양구 화정동(덕양우체국앞 부근)",7,7,0,1,5,1,37.63761213,126.83386561,"경기"
"1088",2012,"자전거","경기도 고양시 덕양구3","경기도 고양시 덕양구 행신동(신풍빌라 부근)",7,7,0,3,3,1,37.61996539,126.84414406,"경기"
"1089",2012,"자전거","경기도 고양시 일산동구1","경기도 고양시 일산동구 마두동(강촌7단지사거리 부근)",5,5,0,1,4,0,37.65432121,126.77711146,"경기"
"1090",2012,"자전거","경기도 고양시 일산동구2","경기도 고양시 일산동구 마두동((주)모터원메르세비스벤츠일산전시장 부근)",5,5,0,2,3,0,37.66038509,126.78650923,"경기"
"1091",2012,"자전거","경기도 고양시 일산동구3","경기도 고양시 일산동구 장항동(일산소방서 부근)",5,5,0,3,2,0,37.66328092,126.76959252,"경기"
"1092",2012,"자전거","경기도 고양시 일산서구1","경기도 고양시 일산서구 대화동(일산전화국A 부근)",5,6,0,1,5,0,37.67385516,126.75195362,"경기"
"1093",2012,"자전거","경기도 구리시1","경기도 구리시 인창동((우체국앞교차로) 부근)",4,4,0,3,1,0,37.60433068,127.14188505,"경기"
"1094",2012,"자전거","경기도 구리시2","경기도 구리시 수택동(수택동사거리 부근)",5,5,1,2,2,0,37.59768362,127.14389548,"경기"
"1095",2012,"자전거","경기도 오산시1","경기도 오산시 오산동(어린이보호구역 부근)",4,4,0,2,2,0,37.14964815,127.06548595,"경기"
"1096",2012,"자전거","경기도 시흥시1","경기도 시흥시 대야동(신천사거리 부근)",6,6,0,1,5,0,37.43992242,126.78676639,"경기"
"1097",2012,"자전거","경기도 시흥시2","경기도 시흥시 정왕동(정왕역앞 부근)",6,7,0,3,3,1,37.35105311,126.74016585,"경기"
"1098",2012,"자전거","경기도 군포시1","경기도 군포시 산본동(중앙공원사거리 부근)",4,4,0,1,1,2,37.36286976,126.93242188,"경기"
"1099",2012,"자전거","경기도 군포시2","경기도 군포시 금정동(군포시보훈회관 부근)",4,4,0,2,2,0,37.37082905,126.9403234,"경기"
"1100",2012,"자전거","경기도 하남시1","경기도 하남시 신장동(광진교앞사거리 부근)",7,8,0,3,5,0,37.54066926,127.20649856,"경기"
"1101",2012,"자전거","경기도 양주시1","경기도 양주시 덕정동((양주시립도서관앞) 부근)",4,4,0,3,1,0,37.84275131,127.06313504,"경기"
"1102",2012,"자전거","강원도 춘천시1","강원도 춘천시 온의동(온의사거리 부근)",4,4,0,1,2,1,37.86532703,127.72098521,"강원"
"1103",2012,"자전거","강원도 춘천시2","강원도 춘천시 퇴계동(공지4거리 부근)",4,4,0,1,3,0,37.87401848,127.71407975,"강원"
"1104",2012,"자전거","강원도 춘천시3","강원도 춘천시 효자동(운교사거리 부근)",5,5,0,2,3,0,37.87555542,127.73303445,"강원"
"1105",2012,"자전거","강원도 원주시1","강원도 원주시 단구동(단구사거리 부근)",4,4,0,1,3,0,37.3234677,127.96158107,"강원"
"1106",2012,"자전거","강원도 원주시2","강원도 원주시 단구동(대림건재상사(합) 부근)",4,5,0,1,4,0,37.32761605,127.95451066,"강원"
"1107",2012,"자전거","강원도 강릉시1","강원도 강릉시 성남동((강릉성덕신협앞교차로) 부근)",4,4,0,1,3,0,37.75089884,128.89865602,"강원"
"1108",2012,"자전거","강원도 강릉시2","강원도 강릉시 포남동((행복예식장앞교차로) 부근)",4,4,0,1,3,0,37.77019861,128.90535412,"강원"
"1109",2012,"자전거","강원도 강릉시3","강원도 강릉시 남문동((강릉우체국앞교차로) 부근)",5,5,0,1,4,0,37.7530126,128.89456848,"강원"
"1110",2012,"자전거","강원도 속초시1","강원도 속초시 교동(영풍공업사 부근)",4,4,0,2,2,0,38.19919931,128.57897141,"강원"
"1111",2012,"자전거","강원도 삼척시1","강원도 삼척시 남양동(구룡장앞 부근)",4,4,0,1,3,0,37.44147552,129.16860832,"강원"
"1112",2012,"자전거","충청북도 청주시 상당구1","충청북도 청주시 상당구 우암동(우암교회 부근)",4,4,0,2,2,0,36.6476182,127.4891324,"충청북도"
"1113",2012,"자전거","충청북도 청주시 상당구2","충청북도 청주시 상당구 남문로1가동(미스터피자 부근)",4,5,0,2,3,0,36.63256768,127.48896478,"충청북도"
"1114",2012,"자전거","충청북도 청주시 상당구3","충청북도 청주시 상당구 내덕동(제2운천교 부근)",5,5,0,1,4,0,36.65725403,127.47461356,"충청북도"
"1115",2012,"자전거","충청북도 청주시 흥덕구1","충청북도 청주시 흥덕구 개신동(개신오거리 부근)",4,4,0,2,2,0,36.62479667,127.46511582,"충청북도"
"1116",2012,"자전거","충청북도 청주시 흥덕구2","충청북도 청주시 흥덕구 수곡동((구룡로서남들로) 부근)",4,4,0,2,2,0,36.61846615,127.48183805,"충청북도"
"1117",2012,"자전거","충청북도 청주시 흥덕구3","충청북도 청주시 흥덕구 운천동((한성아파트6동) 부근)",4,4,0,2,2,0,36.65146062,127.4699916,"충청북도"
"1118",2012,"자전거","충청북도 청주시 흥덕구4","충청북도 청주시 흥덕구 비하동(지웰시티앞 부근)",4,4,0,2,2,0,36.64261955,127.42226722,"충청북도"
"1119",2012,"자전거","충청북도 청주시 흥덕구5","충청북도 청주시 흥덕구 분평동(분평사거리 부근)",4,4,1,1,2,0,36.60853266,127.48290285,"충청북도"
"1120",2012,"자전거","충청북도 청주시 흥덕구6","충청북도 청주시 흥덕구 복대동(산업단지육거리 부근)",5,6,0,1,5,0,36.63445452,127.44737017,"충청북도"
"1121",2012,"자전거","충청북도 청주시 흥덕구7","충청북도 청주시 흥덕구 봉명동((송파로흥덕로) 부근)",5,5,0,2,3,0,36.64242378,127.46041864,"충청북도"
"1122",2012,"자전거","충청북도 청주시 흥덕구8","충청북도 청주시 흥덕구 모충동((지방도594호선남사로) 부근)",5,5,0,2,3,0,36.62905926,127.47927433,"충청북도"
"1123",2012,"자전거","충청북도 청주시 흥덕구9","충청북도 청주시 흥덕구 산남동(- 인근)",5,5,0,2,3,0,36.61038621,127.46993838,"충청북도"
"1124",2012,"자전거","충청북도 청주시 흥덕구10","충청북도 청주시 흥덕구 모충동(청남교사거리 부근)",6,6,0,3,3,0,36.62562706,127.4892244,"충청북도"
"1125",2012,"자전거","충청북도 청주시 흥덕구11","충청북도 청주시 흥덕구 사직동(사직사거리 부근)",10,10,0,4,5,1,36.63576253,127.47819542,"충청북도"
"1126",2012,"자전거","충청북도 충주시1","충청북도 충주시 교현동(대가미사거리 부근)",4,4,0,2,2,0,36.97857344,127.92793065,"충청북도"
"1127",2012,"자전거","충청북도 충주시2","충청북도 충주시 문화동(민제한의원 부근)",4,4,1,1,2,0,36.97429903,127.92553143,"충청북도"
"1128",2012,"자전거","충청북도 충주시3","충청북도 충주시 충인동(서울전통자수 부근)",6,6,0,5,0,1,36.97294676,127.933762,"충청북도"
"1129",2012,"자전거","충청북도 충주시4","충청북도 충주시 용산동(88꽃화원 부근)",6,9,0,5,4,0,36.96678769,127.93379595,"충청북도"
"1130",2012,"자전거","전라북도 전주시 완산구1","전라북도 전주시 완산구 중노송동(이종철치과의원 부근)",4,4,0,2,2,0,35.82340736,127.15106222,"전라북도"
"1131",2012,"자전거","전라북도 전주시 완산구2","전라북도 전주시 완산구 경원동3가(뉴대한관광여행사 부근)",5,5,0,3,2,0,35.81975938,127.14973178,"전라북도"
"1132",2012,"자전거","전라북도 전주시 완산구3","전라북도 전주시 완산구 효자동1가(효자광장 부근)",5,5,1,1,3,0,35.80699953,127.12347758,"전라북도"
"1133",2012,"자전거","전라북도 전주시 완산구4","전라북도 전주시 완산구 서신동(엘지마트 부근)",5,5,1,1,3,0,35.83692799,127.11221541,"전라북도"
"1134",2012,"자전거","전라북도 전주시 덕진구1","전라북도 전주시 덕진구 팔복동3가(신호종합개발㈜ 부근)",4,4,0,2,2,0,35.84889129,127.08490356,"전라북도"
"1135",2012,"자전거","전라북도 전주시 덕진구2","전라북도 전주시 덕진구 금암동(용문고시원 부근)",4,4,1,1,2,0,35.84326212,127.13903618,"전라북도"
"1136",2012,"자전거","전라북도 전주시 덕진구3","전라북도 전주시 덕진구 덕진동1가(경기장사거리 부근)",6,6,0,2,4,0,35.83878374,127.13075398,"전라북도"
"1137",2012,"자전거","전라북도 군산시1","전라북도 군산시 중동(신월양철공업사 부근)",4,4,0,0,4,0,35.98398207,126.72416595,"전라북도"
"1138",2012,"자전거","전라북도 군산시2","전라북도 군산시 명산동(제일종합약국 부근)",4,4,0,1,3,0,35.98398725,126.70929673,"전라북도"
"1139",2012,"자전거","전라북도 군산시3","전라북도 군산시 경암동(경암사거리 부근)",4,4,0,3,1,0,35.9803747,126.72417344,"전라북도"
"1140",2012,"자전거","전라북도 군산시4","전라북도 군산시 중앙로2가(아이디클럽 부근)",5,5,0,2,3,0,35.98232088,126.7176119,"전라북도"
"1141",2012,"자전거","전라북도 군산시5","전라북도 군산시 나운동(한국통신(서군산전화국) 부근)",5,6,0,3,2,1,35.96994108,126.69780966,"전라북도"
"1142",2012,"자전거","전라북도 군산시6","전라북도 군산시 수송동(한뜸경희한의원 부근)",6,6,0,1,5,0,35.96997854,126.71570564,"전라북도"
"1143",2012,"자전거","전라북도 군산시7","전라북도 군산시 문화동(주공영구임대아파트 부근)",6,7,0,2,5,0,35.96846604,126.70982482,"전라북도"
"1144",2012,"자전거","전라북도 익산시1","전라북도 익산시 신동((즐거운약국) 부근)",4,4,0,3,1,0,35.96090307,126.96559093,"전라북도"
"1145",2012,"자전거","전라북도 익산시2","전라북도 익산시 남중동(금산약초인삼 부근)",5,6,0,0,6,0,35.95228279,126.957875,"전라북도"
"1146",2012,"자전거","전라북도 정읍시1","전라북도 정읍시 수성동(사진찍는날 부근)",4,4,0,0,4,0,35.56988235,126.85194032,"전라북도"
"1147",2012,"자전거","전라북도 정읍시2","전라북도 정읍시 수성동(준가구갤러리 부근)",5,5,0,1,4,0,35.57744669,126.85419993,"전라북도"
"1148",2012,"자전거","전라북도 남원시1","전라북도 남원시 동충동(서문사거리 부근)",4,4,0,2,2,0,35.40983448,127.37803345,"전라북도"
"1149",2012,"자전거","전라북도 남원시2","전라북도 남원시 향교동(수도사업소 부근)",5,5,0,1,4,0,35.41766225,127.38449826,"전라북도"
"1150",2012,"자전거","전라남도 목포시1","전라남도 목포시 용당동(3호광장 부근)",5,5,0,1,4,0,34.80518026,126.39796455,"전라남도"
"1151",2012,"자전거","전라남도 목포시2","전라남도 목포시 용당동((무등도시락) 부근)",5,5,0,3,2,0,34.80939392,126.39867265,"전라남도"
"1152",2012,"자전거","전라남도 목포시3","전라남도 목포시 상동((목화스튜디오) 부근)",5,5,0,3,2,0,34.81155301,126.41736987,"전라남도"
"1153",2012,"자전거","전라남도 순천시1","전라남도 순천시 연향동(맥과이어 부근)",5,5,0,1,4,0,34.94679934,127.52285458,"전라남도"
"1154",2012,"자전거","전라남도 장흥군1","전라남도 장흥군 장흥읍(LG전자장흥프라자 부근)",4,5,0,1,4,0,34.67659699,126.90562761,"전라남도"
"1155",2012,"자전거","경상북도 포항시 남구1","경상북도 포항시 남구 해도동(형산교차로 부근)",4,4,0,0,4,0,36.01346189,129.37098542,"경상북도"
"1156",2012,"자전거","경상북도 포항시 남구2","경상북도 포항시 남구 대도동(풍림참숯불가든 부근)",4,4,0,2,2,0,36.01714441,129.36302284,"경상북도"
"1157",2012,"자전거","경상북도 포항시 남구3","경상북도 포항시 남구 해도동(포항지역건설노동조합 부근)",6,7,0,2,5,0,36.01696842,129.37009041,"경상북도"
"1158",2012,"자전거","경상북도 포항시 남구4","경상북도 포항시 남구 상도동(상공회의소앞 부근)",7,7,0,6,1,0,36.01807649,129.35940888,"경상북도"
"1159",2012,"자전거","경상북도 포항시 북구1","경상북도 포항시 북구 죽도동((전내과의원앞교차로) 부근)",5,5,0,3,2,0,36.03479279,129.36285734,"경상북도"
"1160",2012,"자전거","경상북도 포항시 북구2","경상북도 포항시 북구 죽도동(오거리 부근)",8,8,0,2,6,0,36.032569,129.36588635,"경상북도"
"1161",2012,"자전거","경상북도 경주시1","경상북도 경주시 용강동(용강사거리 부근)",4,4,0,0,3,1,35.86729931,129.22383137,"경상북도"
"1162",2012,"자전거","경상북도 경주시2","경상북도 경주시 성건동(청원원룸 부근)",4,4,0,2,1,1,35.85654337,129.20890083,"경상북도"
"1163",2012,"자전거","경상북도 경주시3","경상북도 경주시 동천동(동보에이스아파트 부근)",4,4,0,4,0,0,35.84533586,129.23097349,"경상북도"
"1164",2012,"자전거","경상북도 경주시4","경상북도 경주시 노서동(구대구사거리 부근)",4,4,1,1,2,0,35.83804792,129.20713704,"경상북도"
"1165",2012,"자전거","경상북도 경주시5","경상북도 경주시 용강동(경주경찰서황성지구대 부근)",5,6,0,1,3,2,35.86043625,129.21954221,"경상북도"
"1166",2012,"자전거","경상북도 경주시6","경상북도 경주시 성동동(화랑부동산 부근)",6,6,0,3,3,0,35.84723173,129.21737213,"경상북도"
"1167",2012,"자전거","경상북도 경주시7","경상북도 경주시 동부동(해동식당 부근)",6,6,0,4,2,0,35.84582296,129.21265484,"경상북도"
"1168",2012,"자전거","경상북도 경주시8","경상북도 경주시 동천동(세무사윤용만사무소 부근)",7,7,0,3,4,0,35.85389559,129.21795649,"경상북도"
"1169",2012,"자전거","경상북도 경주시9","경상북도 경주시 황오동(이쁜이집 부근)",7,7,0,6,0,1,35.84331979,129.21728251,"경상북도"
"1170",2012,"자전거","경상북도 경주시10","경상북도 경주시 성건동(경북낙농농협성건지소 부근)",7,7,1,2,3,1,35.8436144,129.20702716,"경상북도"
"1171",2012,"자전거","경상북도 김천시1","경상북도 김천시 평화동(해물전골 부근)",5,5,0,1,4,0,36.12541631,128.11018906,"경상북도"
"1172",2012,"자전거","경상북도 안동시1","경상북도 안동시 당북동(제일생명사거리 부근)",5,5,0,1,4,0,36.56296083,128.72069112,"경상북도"
"1173",2012,"자전거","경상북도 구미시1","경상북도 구미시 진평동(알로에 마임(주)구미인동지사 부근)",4,4,0,1,3,0,36.09812328,128.42374451,"경상북도"
"1174",2012,"자전거","경상북도 구미시2","경상북도 구미시 진평동(문스뷰티플러스 부근)",4,5,0,1,4,0,36.09678873,128.42888093,"경상북도"
"1175",2012,"자전거","경상북도 구미시3","경상북도 구미시 인의동(신토불이낚시 부근)",5,5,0,1,4,0,36.11215178,128.42494605,"경상북도"
"1176",2012,"자전거","경상북도 영주시1","경상북도 영주시 하망동(김제욱비뇨기과 부근)",4,4,0,1,3,0,36.82465783,128.62547212,"경상북도"
"1177",2012,"자전거","경상북도 영주시2","경상북도 영주시 휴천동(국민건강보험공단영주봉화지사 부근)",4,4,0,4,0,0,36.8201236,128.62266867,"경상북도"
"1178",2012,"자전거","경상북도 영주시3","경상북도 영주시 영주동(기독화원 부근)",4,4,1,1,2,0,36.82469225,128.62141644,"경상북도"
"1179",2012,"자전거","경상북도 영주시4","경상북도 영주시 휴천동(남산초등학교 부근)",5,5,0,3,2,0,36.81637699,128.62628299,"경상북도"
"1180",2012,"자전거","경상북도 상주시1","경상북도 상주시 남성동(상주임업사 부근)",4,4,0,3,1,0,36.41219326,128.16204585,"경상북도"
"1181",2012,"자전거","경상북도 상주시2","경상북도 상주시 서성동(예수재림교회 부근)",5,5,0,2,3,0,36.41675168,128.16404971,"경상북도"
"1182",2012,"자전거","경상북도 상주시3","경상북도 상주시 낙양동(낙양사거리 부근)",5,5,0,4,1,0,36.41433509,128.1513799,"경상북도"
"1183",2012,"자전거","경상북도 상주시4","경상북도 상주시 냉림동(상주성모병원 부근)",8,9,0,8,1,0,36.41993834,128.15992455,"경상북도"
"1184",2012,"자전거","경상북도 경산시1","경상북도 경산시 중방동(오거리 부근)",4,4,0,0,4,0,35.82292695,128.73592971,"경상북도"
"1185",2012,"자전거","경상북도 경산시2","경상북도 경산시 중방동(경산중앙초등학교 부근)",4,4,1,3,0,0,35.82209778,128.73061813,"경상북도"
"1186",2012,"자전거","경상남도 창원시 의창구1","경상남도 창원시 의창구 명서동(명곡광장 부근)",4,4,0,2,2,0,35.24213854,128.6509789,"경상남도"
"1187",2012,"자전거","경상남도 창원시 의창구2","경상남도 창원시 의창구 명서동(농업기술센터사거리 부근)",6,6,0,3,3,0,35.23902217,128.64867468,"경상남도"
"1188",2012,"자전거","경상남도 창원시 성산구1","경상남도 창원시 성산구 중앙동(진동삼거리 부근)",5,5,0,2,3,0,35.11571786,128.48802132,"경상남도"
"1189",2012,"자전거","경상남도 진주시1","경상남도 진주시 가좌동(분식 부근)",4,4,0,2,2,0,35.15937191,128.10860182,"경상남도"
"1190",2012,"자전거","경상남도 김해시1","경상남도 김해시 부원동((수로왕릉앞교차로) 부근)",6,6,0,4,2,0,35.23194114,128.88072765,"경상남도"
"1191",2012,"자전거","경상남도 거제시1","경상남도 거제시 장평동(대숲마을 부근)",4,4,0,2,2,0,34.8934018,128.61114877,"경상남도"
"1192",2012,"자전거","경상남도 함안군1","경상남도 함안군 가야읍(창고 부근)",4,4,0,2,2,0,35.28126539,128.403226,"경상남도"
"1193",2012,"자전거","경상남도 거창군1","경상남도 거창군 거창읍(거창토기 부근)",6,6,0,2,3,1,35.68931471,127.91350502,"경상남도"
"1194",2012,"자전거","제주특별자치도 제주시1","제주특별자치도 제주시 도남동(구간전사거리 부근)",4,5,0,1,4,0,33.49807482,126.53028774,"제주"
"1195",2012,"무단횡단","서울 서울중부1","서울특별시 중구 오장동(오장동사거리 부근)",4,0,0,3,1,0,37.56470012,127.00390673,"서울"
"1196",2012,"무단횡단","서울 서울중부2","서울특별시 중구 황학동(신당중앙시장 부근)",5,5,0,3,1,1,37.56555784,127.01862471,"서울"
"1197",2012,"무단횡단","서울 서울중부3","서울특별시 중구 신당동(운동장평화시장 부근)",8,9,0,7,2,0,37.56798797,127.01424607,"서울"
"1198",2012,"무단횡단","서울 서울남대문1","서울특별시 중구 중림동(중림삼거리_청파로_진입 부근)",4,4,0,3,0,1,37.55994834,126.96831788,"서울"
"1199",2012,"무단횡단","서울 서울남대문2","서울특별시 중구 남대문로4가(숭례문_남대문로_진입_1 부근)",4,4,1,1,2,0,37.5610265,126.97764003,"서울"
"1200",2012,"무단횡단","서울 서울종로1","서울특별시 종로구 재동(현대주택문화센터 부근)",8,8,1,7,0,0,37.57753161,126.98826093,"서울"
"1201",2012,"무단횡단","서울 서울혜화1","서울특별시 종로구 창신동(동묘앞역_일반국도6호선_진출 부근)",17,19,1,5,5,8,37.57255767,127.01421639,"서울"
"1202",2012,"무단횡단","서울 서울서대문1","서울특별시 서대문구 창천동(연세대 부근)",11,12,0,6,5,1,37.56010944,126.93696491,"서울"
"1203",2012,"무단횡단","서울 서울서부1","서울특별시 은평구 응암동(서운빌딩 부근)",7,7,0,2,5,0,37.60098169,126.92498855,"서울"
"1204",2012,"무단횡단","서울 서울서부2","서울특별시 은평구 신사동(신사사거리 부근)",8,8,0,2,5,1,37.5962444,126.90932455,"서울"
"1205",2012,"무단횡단","서울 서울용산1","서울특별시 용산구 한강로1가(전자상가입구 부근)",5,5,0,3,2,0,37.52971514,126.96867595,"서울"
"1206",2012,"무단횡단","서울 서울강북1","서울특별시 강북구 수유동(국민마트 부근)",5,6,0,5,1,0,37.64250214,127.016493,"서울"
"1207",2012,"무단횡단","서울 서울강북2","서울특별시 강북구 미아동(미아삼거리역 부근)",6,7,0,3,4,0,37.61375721,127.02981321,"서울"
"1208",2012,"무단횡단","서울 서울강북3","서울특별시 강북구 미아동(삼다도아구탕 부근)",8,9,0,5,3,1,37.6175829,127.02159481,"서울"
"1209",2012,"무단횡단","서울 서울강북4","서울특별시 강북구 미아동(미아2동사무소 부근)",8,11,0,6,5,0,37.62765914,127.01793294,"서울"
"1210",2012,"무단횡단","서울 서울동대문1","서울특별시 동대문구 용두동(성동구청 부근)",4,4,0,3,1,0,37.57184403,127.03623536,"서울"
"1211",2012,"무단횡단","서울 서울동대문2","서울특별시 동대문구 장안동(장안APT 부근)",4,4,0,3,1,0,37.57216833,127.07447553,"서울"
"1212",2012,"무단횡단","서울 서울동대문3","서울특별시 동대문구 회기동(시조사삼거리_일반국도6호선_진 부근)",8,8,0,6,2,0,37.58804582,127.05379319,"서울"
"1213",2012,"무단횡단","서울 서울광진1","서울특별시 광진구 구의동(올림픽대교북단사거리_아차성길_ 부근)",4,4,0,3,1,0,37.54132986,127.09666758,"서울"
"1214",2012,"무단횡단","서울 서울마포1","서울특별시 마포구 대흥동(마포세무서앞 부근)",4,4,0,1,2,1,37.54656358,126.94105159,"서울"
"1215",2012,"무단횡단","서울 서울영등포1","서울특별시 영등포구 양평동2가(상록수아파트 부근)",3,3,2,0,1,0,37.52332708,126.88316953,"서울"
"1216",2012,"무단횡단","서울 서울영등포2","서울특별시 영등포구 여의도동(종합안보전시장 부근)",4,4,0,4,0,0,37.52583059,126.92450772,"서울"
"1217",2012,"무단횡단","서울 서울영등포3","서울특별시 영등포구 당산동2가(영등포유통상가 부근)",5,5,1,3,1,0,37.52138481,126.89627877,"서울"
"1218",2012,"무단횡단","서울 서울영등포4","서울특별시 영등포구 대림동(대림3PB 부근)",6,7,0,1,6,0,37.49712531,126.89900821,"서울"
"1219",2012,"무단횡단","서울 서울영등포5","서울특별시 영등포구 신길동(도림신용협동조합 부근)",6,7,0,2,5,0,37.50394799,126.90925938,"서울"
"1220",2012,"무단횡단","서울 서울금천1","서울특별시 금천구 시흥동(백산주유소 부근)",5,6,0,2,3,1,37.45000575,126.90324067,"서울"
"1221",2012,"무단횡단","서울 서울금천2","서울특별시 금천구 시흥동(시흥사거리 부근)",7,8,1,3,4,0,37.45466829,126.90017349,"서울"
"1222",2012,"무단횡단","서울 서울동작1","서울특별시 동작구 상도동(동광교회 부근)",4,4,0,1,3,0,37.50210436,126.93441397,"서울"
"1223",2012,"무단횡단","서울 서울중랑1","서울특별시 중랑구 망우동(겸재사거리 부근)",4,5,0,2,2,1,37.59130143,127.0979261,"서울"
"1224",2012,"무단횡단","서울 서울중랑2","서울특별시 중랑구 면목동(동원사거리 부근)",4,4,1,2,1,0,37.58957453,127.09269214,"서울"
"1225",2012,"무단횡단","서울 서울관악1","서울특별시 관악구 봉천동(현대시장입구 부근)",15,16,1,10,5,0,37.48344042,126.94649895,"서울"
"1226",2012,"무단횡단","서울 서울관악2","서울특별시 관악구 신림동(신림교(남단) 부근)",17,19,0,14,5,0,37.48150703,126.92851812,"서울"
"1227",2012,"무단횡단","서울 서울강남1","서울특별시 강남구 삼성동(원혜빌딩 부근)",4,4,0,3,1,0,37.50872037,127.05446947,"서울"
"1228",2012,"무단횡단","서울 서울강남2","서울특별시 강남구 삼성동(삼성역 부근)",6,6,1,4,1,0,37.5086543,127.06332928,"서울"
"1229",2012,"무단횡단","서울 서울강남3","서울특별시 강남구 청담동(영동대교남단삼거리_도산대로_진 부근)",7,8,0,5,3,0,37.52484136,127.05262172,"서울"
"1230",2012,"무단횡단","서울 서울강남4","서울특별시 강남구 논현동(청하빌딩 부근)",7,7,1,5,0,1,37.50852402,127.02266508,"서울"
"1231",2012,"무단횡단","서울 서울강서1","서울특별시 강서구 화곡동(한성빌딩 부근)",4,4,1,2,1,0,37.53782592,126.84075095,"서울"
"1232",2012,"무단횡단","서울 서울강동1","서울특별시 강동구 길동(천동초교입구 부근)",4,4,0,2,2,0,37.54011786,127.14088235,"서울"
"1233",2012,"무단횡단","서울 서울구로1","서울특별시 구로구 개봉동(배남준치과의원앞 부근)",8,8,1,4,3,0,37.48876916,126.85612495,"서울"
"1234",2012,"무단횡단","서울 서울서초1","서울특별시 서초구 반포동(강남성모병원_반포로_진입_2 부근)",5,5,0,4,1,0,37.50175722,127.00356547,"서울"
"1235",2012,"무단횡단","서울 서울서초2","서울특별시 서초구 서초동(국민은행 부근)",7,7,0,4,2,1,37.49396963,127.01444306,"서울"
"1236",2012,"무단횡단","서울 서울양천1","서울특별시 양천구 신월동(동원빌딩앞 부근)",4,6,0,1,5,0,37.52152738,126.83393471,"서울"
"1237",2012,"무단횡단","서울 서울양천2","서울특별시 양천구 신정동(신정역 부근)",5,6,0,3,3,0,37.52501306,126.8562323,"서울"
"1238",2012,"무단횡단","서울 서울노원1","서울특별시 노원구 월계동(월계초교앞 부근)",10,11,0,6,3,2,37.62562572,127.05170446,"서울"
